date,scores,date
2018-11-06,"-0,5623",2018-11-06
2018-11-07,"-0,03359999999999996",2018-11-07
2018-11-08,"0,0",2018-11-08
2018-11-09,"-0,296",2018-11-09
2018-11-10,"0,68",2018-11-10
2018-11-12,"0,34109999999999996",2018-11-12
2018-11-13,"0,0",2018-11-13
2018-11-14,"-0,7632999999999999",2018-11-14
2018-11-15,"-0,5154000000000001",2018-11-15
2018-11-16,"0,5106",2018-11-16
2018-11-17,"0,0",2018-11-17
2018-11-18,"0,5106",2018-11-18
2018-11-19,"0,0",2018-11-19
2018-11-20,"0,0",2018-11-20
2018-11-21,"-0,5216",2018-11-21
2018-11-22,"0,04400000000000004",2018-11-22
2018-11-23,"0,128",2018-11-23
2018-11-24,"0,128",2018-11-24
2018-11-25,"0,0",2018-11-25
2018-11-26,"-0,7712000000000001",2018-11-26
2018-11-27,"-0,24439999999999998",2018-11-27
2018-11-28,"0,3182",2018-11-28
2018-11-29,"-1,0109",2018-11-29
2018-11-30,"-0,296",2018-11-30
2018-12-01,"0,0",2018-12-01
2018-12-03,"0,0",2018-12-03
2018-12-04,"0,0",2018-12-04
2018-12-05,"0,0",2018-12-05
2018-12-07,"0,0",2018-12-07
2018-12-08,"-0,296",2018-12-08
2018-12-09,"-0,07919999999999999",2018-12-09
2018-12-10,"-0,8383",2018-12-10
2018-12-11,"-1,2923",2018-12-11
2018-12-12,"0,1628",2018-12-12
2018-12-13,"0,0",2018-12-13
2018-12-14,"0,0",2018-12-14
2018-12-15,"0,0",2018-12-15
2018-12-16,"-0,5204",2018-12-16
2018-12-18,"0,0",2018-12-18
2018-12-19,"-0,2732",2018-12-19
2018-12-21,"0,5356000000000001",2018-12-21
2018-12-22,"0,0",2018-12-22
2018-12-23,"0,2323",2018-12-23
2018-12-24,"-0,11019999999999996",2018-12-24
2018-12-26,"-0,6572",2018-12-26
2018-12-27,"-0,9758",2018-12-27
2018-12-28,"0,0",2018-12-28
2018-12-29,"-0,18999999999999995",2018-12-29
2018-12-30,"0,0",2018-12-30
2018-12-31,"-1,0969",2018-12-31
2019-01-01,"0,0",2019-01-01
2019-01-02,"-0,8534",2019-01-02
2019-01-03,"-1,0677999999999999",2019-01-03
2019-01-04,"-1,5537",2019-01-04
2019-01-05,"-0,6307999999999999",2019-01-05
2019-01-06,"-0,592",2019-01-06
2019-01-07,"0,0",2019-01-07
2019-01-08,"0,0",2019-01-08
2019-01-09,"-0,3701999999999999",2019-01-09
2019-01-10,"0,0",2019-01-10
2019-01-11,"0,2964",2019-01-11
2019-01-12,"0,0",2019-01-12
2019-01-13,"0,0",2019-01-13
2019-01-14,"0,08190000000000008",2019-01-14
2019-01-15,"0,3939",2019-01-15
2019-01-16,"-1,1754",2019-01-16
2019-01-17,"-0,296",2019-01-17
2019-01-18,"-1,3075",2019-01-18
2019-01-19,"-0,6563",2019-01-19
2019-01-20,"-0,296",2019-01-20
2019-01-21,"0,3524",2019-01-21
2019-01-22,"-0,5404",2019-01-22
2019-01-23,"-0,4724",2019-01-23
2019-01-24,"0,0",2019-01-24
2019-01-25,"-0,5574",2019-01-25
2019-01-26,"0,0",2019-01-26
2019-01-27,"0,3182",2019-01-27
2019-01-28,"-0,44869999999999993",2019-01-28
2019-01-29,"-0,592",2019-01-29
2019-01-30,"0,8531",2019-01-30
2019-01-31,"-0,9532",2019-01-31
2019-02-01,"-0,7783",2019-02-01
2019-02-02,"0,5994",2019-02-02
2019-02-03,"-0,7759",2019-02-03
2019-02-04,"0,0",2019-02-04
2019-02-05,"-0,6696",2019-02-05
2019-02-06,"0,9457",2019-02-06
2019-02-07,"1,2574",2019-02-07
2019-02-08,"-0,6973",2019-02-08
2019-02-09,"0,0",2019-02-09
2019-02-10,"0,0",2019-02-10
2019-02-11,"0,0",2019-02-11
2019-02-12,"-0,546",2019-02-12
2019-02-13,"0,0",2019-02-13
2019-02-14,"1,0814",2019-02-14
2019-02-15,"-0,7003",2019-02-15
2019-02-16,"0,0",2019-02-16
2019-02-17,"-0,4184",2019-02-17
2019-02-18,"-0,802",2019-02-18
2019-02-19,"0,0",2019-02-19
2019-02-20,"-2,1803",2019-02-20
2019-02-21,"-0,296",2019-02-21
2019-02-22,"-0,296",2019-02-22
2019-02-23,"0,34",2019-02-23
2019-02-25,"0,9394",2019-02-25
2019-02-26,"0,9174",2019-02-26
2019-02-27,"0,0",2019-02-27
2019-02-28,"-0,24179999999999996",2019-02-28
2019-03-01,"0,0",2019-03-01
2019-03-02,"-0,3313",2019-03-02
2019-03-03,"-0,296",2019-03-03
2019-03-04,"-0,3313",2019-03-04
2019-03-05,"0,0",2019-03-05
2019-03-06,"0,3899",2019-03-06
2019-03-07,"0,0",2019-03-07
2019-03-09,"0,2899",2019-03-09
2019-03-10,"-0,5574",2019-03-10
2019-03-11,"-0,7082",2019-03-11
2019-03-12,"0,0",2019-03-12
2019-03-13,"-0,1281",2019-03-13
2019-03-14,"-0,5267",2019-03-14
2019-03-15,"0,0",2019-03-15
2019-03-16,"0,5423",2019-03-16
2019-03-17,"-0,38399999999999995",2019-03-17
2019-03-18,"0,4215",2019-03-18
2019-03-19,"-0,6523",2019-03-19
2019-03-20,"-0,5574",2019-03-20
2019-03-21,"0,0",2019-03-21
2019-03-22,"-0,7319",2019-03-22
2019-03-23,"0,0",2019-03-23
2019-03-24,"0,0",2019-03-24
2019-03-25,"-0,8802000000000001",2019-03-25
2019-03-26,"-0,3595",2019-03-26
2019-03-27,"0,04400000000000004",2019-03-27
2019-03-28,"0,68",2019-03-28
2019-03-29,"0,0",2019-03-29
2019-03-30,"-0,5574",2019-03-30
2019-03-31,"-0,9186000000000001",2019-03-31
2019-04-01,"-0,25780000000000003",2019-04-01
2019-04-02,"-0,6480999999999999",2019-04-02
2019-04-03,"-0,6808",2019-04-03
2019-04-04,"-1,3456000000000001",2019-04-04
2019-04-05,"0,6061999999999999",2019-04-05
2019-04-06,"-0,9470000000000001",2019-04-06
2019-04-08,"0,447",2019-04-08
2019-04-09,"-0,546",2019-04-09
2019-04-10,"-0,5803",2019-04-10
2019-04-11,"0,0",2019-04-11
2019-04-12,"0,34",2019-04-12
2019-04-13,"0,6703",2019-04-13
2019-04-14,"-0,3736",2019-04-14
2019-04-15,"-0,15800000000000003",2019-04-15
2019-04-16,"0,0",2019-04-16
2019-04-17,"-0,8322",2019-04-17
2019-04-18,"-0,3736",2019-04-18
2019-04-19,"0,0",2019-04-19
2019-04-20,"-0,296",2019-04-20
2019-04-21,"-0,6776",2019-04-21
2019-04-22,"-0,375",2019-04-22
2019-04-23,"0,0",2019-04-23
2019-04-25,"0,0",2019-04-25
2019-04-26,"0,5719",2019-04-26
2019-04-27,"0,0",2019-04-27
2019-04-28,"0,4019",2019-04-28
2019-04-29,"-0,8402",2019-04-29
2019-04-30,"-0,296",2019-04-30
2019-05-01,"0,2314",2019-05-01
2019-05-02,"-0,8227",2019-05-02
2019-05-03,"-1,0372999999999999",2019-05-03
2019-05-04,"-0,6249",2019-05-04
2019-05-05,"-1,1406",2019-05-05
2019-05-06,"-1,2208999999999999",2019-05-06
2019-05-07,"-0,296",2019-05-07
2019-05-08,"0,34980000000000006",2019-05-08
2019-05-09,"-0,16749999999999993",2019-05-09
2019-05-10,"-0,15550000000000003",2019-05-10
2019-05-11,"-0,296",2019-05-11
2019-05-12,"0,34",2019-05-12
2019-05-13,"-0,22919999999999996",2019-05-13
2019-05-14,"-1,4121000000000001",2019-05-14
2019-05-15,"-1,1677",2019-05-15
2019-05-16,"0,04400000000000004",2019-05-16
2019-05-17,"0,0",2019-05-17
2019-05-18,"-0,045999999999999985",2019-05-18
2019-05-19,"0,0",2019-05-19
2019-05-20,"0,0",2019-05-20
2019-05-21,"0,0",2019-05-21
2019-05-22,"-0,296",2019-05-22
2019-05-23,"-0,5316",2019-05-23
2019-05-24,"-0,6555",2019-05-24
2019-05-25,"-0,6696",2019-05-25
2019-05-26,"-0,6247",2019-05-26
2019-05-27,"-0,5454000000000001",2019-05-27
2019-05-28,"-0,4404",2019-05-28
2019-05-29,"-0,296",2019-05-29
2019-05-30,"-1,6812999999999998",2019-05-30
2019-05-31,"0,18070000000000003",2019-05-31
2019-06-01,"-0,5736",2019-06-01
2019-06-02,"-1,9274",2019-06-02
2019-06-03,"0,04200000000000004",2019-06-03
2019-06-04,"0,022199999999999998",2019-06-04
2019-06-05,"-0,7003",2019-06-05
2019-06-06,"-0,296",2019-06-06
2019-06-07,"0,981",2019-06-07
2019-06-08,"-0,296",2019-06-08
2019-06-09,"0,1531",2019-06-09
2019-06-10,"-0,051799999999999985",2019-06-10
2019-06-11,"-0,5574",2019-06-11
2019-06-12,"-0,3736",2019-06-12
2019-06-13,"-1,1911",2019-06-13
2019-06-14,"1,1225",2019-06-14
2019-06-15,"0,4404",2019-06-15
2019-06-16,"-0,296",2019-06-16
2019-06-17,"0,12430000000000008",2019-06-17
2019-06-18,"1,3144",2019-06-18
2019-06-19,"-0,296",2019-06-19
2019-06-20,"-0,5267",2019-06-20
2019-06-21,"0,0",2019-06-21
2019-06-22,"0,0",2019-06-22
2019-06-23,"0,0",2019-06-23
2019-06-24,"-0,9481999999999999",2019-06-24
2019-06-25,"0,0",2019-06-25
2019-06-26,"0,34",2019-06-26
2019-06-27,"0,2899",2019-06-27
2019-06-28,"-0,5267",2019-06-28
2019-06-29,"0,0",2019-06-29
2019-06-30,"0,2806",2019-06-30
2019-07-01,"-0,8008",2019-07-01
2019-07-02,"0,32060000000000005",2019-07-02
2019-07-03,"-0,0516",2019-07-03
2019-07-04,"0,168",2019-07-04
2019-07-05,"-0,5045",2019-07-05
2019-07-06,"-2,6593999999999998",2019-07-06
2019-07-07,"-0,9209",2019-07-07
2019-07-08,"-0,6947",2019-07-08
2019-07-09,"-0,6072",2019-07-09
2019-07-10,"-0,592",2019-07-10
2019-07-11,"-0,49029999999999996",2019-07-11
2019-07-12,"0,0",2019-07-12
2019-07-13,"0,4019",2019-07-13
2019-07-14,"0,0",2019-07-14
2019-07-15,"-0,7106",2019-07-15
2019-07-16,"-0,8534",2019-07-16
2019-07-17,"0,0",2019-07-17
2019-07-18,"0,4003",2019-07-18
2019-07-19,"0,0",2019-07-19
2019-07-20,"-0,5833",2019-07-20
2019-07-21,"-0,592",2019-07-21
2019-07-22,"-0,7710999999999999",2019-07-22
2019-07-23,"-0,3909999999999999",2019-07-23
2019-07-24,"-0,7585999999999999",2019-07-24
2019-07-25,"-1,5971",2019-07-25
2019-07-26,"0,8957999999999999",2019-07-26
2019-07-27,"0,0",2019-07-27
2019-07-28,"0,34",2019-07-28
2019-07-29,"-0,023499999999999965",2019-07-29
2019-07-30,"0,4939",2019-07-30
2019-07-31,"-1,4597",2019-07-31
2019-08-01,"-0,5544",2019-08-01
2019-08-02,"0,34",2019-08-02
2019-08-03,"1,3758",2019-08-03
2019-08-04,"-0,296",2019-08-04
2019-08-05,"-0,34759999999999996",2019-08-05
2019-08-06,"-0,8658",2019-08-06
2019-08-07,"-0,7945",2019-08-07
2019-08-08,"0,4064000000000001",2019-08-08
2019-08-09,"0,0",2019-08-09
2019-08-10,"0,4215",2019-08-10
2019-08-11,"0,168",2019-08-11
2019-08-12,"-0,6386999999999999",2019-08-12
2019-08-13,"-0,028299999999999992",2019-08-13
2019-08-14,"-0,9456",2019-08-14
2019-08-15,"-0,26639999999999997",2019-08-15
2019-08-16,"-0,592",2019-08-16
2019-08-17,"-1,1654999999999998",2019-08-17
2019-08-18,"0,8388000000000001",2019-08-18
2019-08-19,"-0,1531",2019-08-19
2019-08-20,"0,0",2019-08-20
2019-08-21,"-0,13680000000000003",2019-08-21
2019-08-22,"0,38400000000000006",2019-08-22
2019-08-23,"-0,18369999999999992",2019-08-23
2019-08-24,"0,0",2019-08-24
2019-08-25,"-1,1187",2019-08-25
2019-08-26,"-1,5927",2019-08-26
2019-08-27,"0,5379",2019-08-27
2019-08-28,"1,734",2019-08-28
2019-08-29,"0,5884999999999999",2019-08-29
2019-08-30,"0,7626",2019-08-30
2019-08-31,"-1,5591",2019-08-31
2019-09-01,"-0,296",2019-09-01
2019-09-02,"0,0",2019-09-02
2019-09-03,"-1,0128",2019-09-03
2019-09-04,"0,17930000000000001",2019-09-04
2019-09-05,"-0,08529999999999993",2019-09-05
2019-09-06,"-0,5961000000000001",2019-09-06
2019-09-07,"-0,44199999999999995",2019-09-07
2019-09-08,"0,0",2019-09-08
2019-09-09,"-0,7003",2019-09-09
2019-09-10,"-0,8555",2019-09-10
2019-09-11,"0,0",2019-09-11
2019-09-12,"-0,9363999999999999",2019-09-12
2019-09-13,"-1,1992",2019-09-13
2019-09-14,"0,3818",2019-09-14
2019-09-15,"0,6282",2019-09-15
2019-09-16,"-0,36389999999999995",2019-09-16
2019-09-17,"-0,6696",2019-09-17
2019-09-18,"0,0",2019-09-18
2019-09-19,"0,0",2019-09-19
2019-09-20,"-0,7574",2019-09-20
2019-09-21,"-0,592",2019-09-21
2019-09-22,"-1,2119",2019-09-22
2019-09-23,"1,7579",2019-09-23
2019-09-24,"-0,296",2019-09-24
2019-09-25,"-0,17009999999999992",2019-09-25
2019-09-26,"-0,592",2019-09-26
2019-09-27,"0,5994",2019-09-27
2019-09-28,"-0,296",2019-09-28
2019-09-29,"-0,296",2019-09-29
2019-09-30,"0,5966",2019-09-30
2019-10-01,"-0,0258",2019-10-01
2019-10-02,"0,0",2019-10-02
2019-10-03,"0,22709999999999997",2019-10-03
2019-10-04,"-0,296",2019-10-04
2019-10-05,"0,15309999999999996",2019-10-05
2019-10-06,"-1,0598",2019-10-06
2019-10-07,"-1,138",2019-10-07
2019-10-08,"0,34",2019-10-08
2019-10-09,"0,468",2019-10-09
2019-10-10,"0,34",2019-10-10
2019-10-11,"0,0",2019-10-11
2019-10-12,"0,4696",2019-10-12
2019-10-13,"-1,1494",2019-10-13
2019-10-14,"-2,5257",2019-10-14
2019-10-15,"-2,0637",2019-10-15
2019-10-16,"-0,296",2019-10-16
2019-10-17,"-0,592",2019-10-17
2019-10-18,"0,21460000000000007",2019-10-18
2019-10-19,"-0,5710999999999999",2019-10-19
2019-10-20,"0,128",2019-10-20
2019-10-21,"-0,3595",2019-10-21
2019-10-22,"-0,24139999999999995",2019-10-22
2019-10-23,"-0,3987",2019-10-23
2019-10-24,"0,4215",2019-10-24
2019-10-25,"-0,9335",2019-10-25
2019-10-26,"0,7351",2019-10-26
2019-10-27,"-0,8227",2019-10-27
2019-10-28,"0,0",2019-10-28
2019-10-29,"-0,296",2019-10-29
2019-10-30,"0,0",2019-10-30
2019-10-31,"-0,296",2019-10-31
2019-11-01,"-0,8859999999999999",2019-11-01
2019-11-02,"-0,296",2019-11-02
2019-11-03,"-0,5147999999999999",2019-11-03
2019-11-04,"-0,296",2019-11-04
2019-11-05,"0,0",2019-11-05
2019-11-06,"0,4258",2019-11-06
2019-11-07,"-0,5574",2019-11-07
2019-11-08,"-0,8534",2019-11-08
2019-11-09,"0,4019",2019-11-09
2019-11-10,"-1,3863",2019-11-10
2019-11-11,"-0,1759",2019-11-11
2019-11-12,"-0,296",2019-11-12
2019-11-13,"0,5441999999999999",2019-11-13
2019-11-14,"-0,9040999999999999",2019-11-14
2019-11-15,"0,6856000000000001",2019-11-15
2019-11-16,"0,3182",2019-11-16
2019-11-17,"0,6369",2019-11-17
2019-11-18,"-0,296",2019-11-18
2019-11-19,"0,0",2019-11-19
2019-11-20,"0,3802",2019-11-20
2019-11-21,"-0,296",2019-11-21
2019-11-22,"-0,25199999999999995",2019-11-22
2019-11-23,"-0,10499999999999998",2019-11-23
2019-11-24,"-0,5587",2019-11-24
2019-11-25,"0,0",2019-11-25
2019-11-26,"0,0",2019-11-26
2019-11-27,"-0,5803",2019-11-27
2019-11-28,"0,9841000000000001",2019-11-28
2019-11-29,"-0,41189999999999993",2019-11-29
2019-11-30,"-0,5267",2019-11-30
2019-12-01,"0,0",2019-12-01
2019-12-02,"0,30340000000000006",2019-12-02
2019-12-03,"0,26680000000000004",2019-12-03
2019-12-04,"-0,8932",2019-12-04
2019-12-05,"0,34",2019-12-05
2019-12-06,"0,4817",2019-12-06
2019-12-07,"-0,7529999999999999",2019-12-07
2019-12-08,"-0,296",2019-12-08
2019-12-09,"-0,9209",2019-12-09
2019-12-10,"-1,523",2019-12-10
2019-12-11,"-0,5201",2019-12-11
2019-12-12,"-0,3182",2019-12-12
2019-12-13,"0,0",2019-12-13
2019-12-14,"-0,8061",2019-12-14
2019-12-15,"0,0",2019-12-15
2019-12-16,"-0,08839999999999992",2019-12-16
2019-12-17,"-0,296",2019-12-17
2019-12-18,"0,0",2019-12-18
2019-12-19,"0,0",2019-12-19
2019-12-20,"1,2481",2019-12-20
2019-12-21,"-0,296",2019-12-21
2019-12-22,"0,0",2019-12-22
2019-12-23,"-0,592",2019-12-23
2019-12-24,"0,9285999999999999",2019-12-24
2019-12-25,"-0,5267",2019-12-25
2019-12-26,"0,34",2019-12-26
2019-12-27,"-0,4109999999999999",2019-12-27
2019-12-28,"0,4019",2019-12-28
2019-12-29,"0,0516",2019-12-29
2019-12-30,"-0,8533999999999999",2019-12-30
2019-12-31,"-1,1101",2019-12-31
2020-01-01,"-0,9055",2020-01-01
2020-01-02,"0,0516",2020-01-02
2020-01-03,"-1,3136999999999999",2020-01-03
2020-01-04,"-0,3021",2020-01-04
2020-01-05,"-0,296",2020-01-05
2020-01-06,"-0,765",2020-01-06
2020-01-07,"-0,13319999999999999",2020-01-07
2020-01-08,"0,4404",2020-01-08
2020-01-09,"-0,2768",2020-01-09
2020-01-10,"-0,6696",2020-01-10
2020-01-11,"0,0",2020-01-11
2020-01-13,"0,23249999999999998",2020-01-13
2020-01-14,"0,4019",2020-01-14
2020-01-15,"0,5994",2020-01-15
2020-01-16,"0,0",2020-01-16
2020-01-18,"-0,5871",2020-01-18
2020-01-19,"1,2886000000000002",2020-01-19
2020-01-20,"0,28080000000000005",2020-01-20
2020-01-21,"-0,17049999999999998",2020-01-21
2020-01-22,"-0,49760000000000004",2020-01-22
2020-01-23,"0,22190000000000004",2020-01-23
2020-01-24,"0,0",2020-01-24
2020-01-25,"1,138",2020-01-25
2020-01-26,"0,0",2020-01-26
2020-01-27,"-0,1531",2020-01-27
2020-01-28,"-0,8533999999999999",2020-01-28
2020-01-29,"-0,13319999999999999",2020-01-29
2020-01-30,"-0,8227",2020-01-30
2020-01-31,"-0,006099999999999994",2020-01-31
2020-02-01,"-0,24099999999999994",2020-02-01
2020-02-02,"0,7717",2020-02-02
2020-02-03,"0,35259999999999997",2020-02-03
2020-02-04,"-0,5216",2020-02-04
2020-02-05,"0,0516",2020-02-05
2020-02-06,"-0,5331",2020-02-06
2020-02-07,"0,0",2020-02-07
2020-02-08,"-0,296",2020-02-08
2020-02-09,"-0,8879999999999999",2020-02-09
2020-02-10,"0,0",2020-02-10
2020-02-11,"0,7772000000000001",2020-02-11
2020-02-12,"-1,1084",2020-02-12
2020-02-13,"-0,0494",2020-02-13
2020-02-14,"-0,1027",2020-02-14
2020-02-15,"0,3588",2020-02-15
2020-02-16,"-0,296",2020-02-16
2020-02-17,"0,0",2020-02-17
2020-02-18,"0,1688",2020-02-18
2020-02-19,"-0,06559999999999999",2020-02-19
2020-02-20,"-0,6154",2020-02-20
2020-02-21,"-0,7312",2020-02-21
2020-02-22,"0,1531",2020-02-22
2020-02-23,"0,0772",2020-02-23
2020-02-24,"0,3985000000000001",2020-02-24
2020-02-25,"-0,5267",2020-02-25
2020-02-26,"-0,5267",2020-02-26
2020-02-27,"0,0",2020-02-27
2020-02-28,"-1,1823000000000001",2020-02-28
2020-02-29,"0,5994",2020-02-29
2020-03-01,"0,0",2020-03-01
2020-03-02,"-0,5216",2020-03-02
2020-03-03,"0,644",2020-03-03
2020-03-04,"-0,4393",2020-03-04
2020-03-05,"-0,296",2020-03-05
2020-03-06,"-0,23920000000000002",2020-03-06
2020-03-07,"-0,9803999999999999",2020-03-07
2020-03-08,"-0,296",2020-03-08
2020-03-09,"-2,0342",2020-03-09
2020-03-10,"-0,3891999999999999",2020-03-10
2020-03-11,"-7,907299999999999",2020-03-11
2020-03-12,"-4,2741",2020-03-12
2020-03-13,"-3,675",2020-03-13
2020-03-14,"-7,1682999999999995",2020-03-14
2020-03-15,"0,2054000000000002",2020-03-15
2020-03-16,"-0,8146999999999999",2020-03-16
2020-03-17,"0,6739",2020-03-17
2020-03-18,"-0,0414000000000001",2020-03-18
2020-03-19,"-0,12530000000000002",2020-03-19
2020-03-20,"-0,30889999999999995",2020-03-20
2020-03-21,"-1,4925",2020-03-21
2020-03-22,"-1,4512999999999998",2020-03-22
2020-03-23,"-1,6945",2020-03-23
2020-03-24,"0,0",2020-03-24
2020-03-25,"-0,3864999999999999",2020-03-25
2020-03-26,"-1,1433",2020-03-26
2020-03-27,"-0,9807999999999999",2020-03-27
2020-03-28,"0,0",2020-03-28
2020-03-29,"-0,2536",2020-03-29
2020-03-30,"0,17970000000000008",2020-03-30
2020-03-31,"0,05210000000000009",2020-03-31
2020-04-01,"-0,17169999999999988",2020-04-01
2020-04-02,"-1,4454",2020-04-02
2020-04-03,"0,30340000000000006",2020-04-03
2020-04-04,"-0,3214999999999999",2020-04-04
2020-04-05,"-0,8533999999999999",2020-04-05
2020-04-06,"-0,3289",2020-04-06
2020-04-07,"-0,39610000000000006",2020-04-07
2020-04-08,"1,7283",2020-04-08
2020-04-09,"-1,1187",2020-04-09
2020-04-10,"0,30340000000000006",2020-04-10
2020-04-11,"0,4252",2020-04-11
2020-04-12,"-0,5267",2020-04-12
2020-04-13,"1,136",2020-04-13
2020-04-14,"0,41509999999999997",2020-04-14
2020-04-15,"0,0988",2020-04-15
2020-04-16,"-0,2776999999999999",2020-04-16
2020-04-17,"0,0258",2020-04-17
2020-04-18,"-0,4271999999999999",2020-04-18
2020-04-19,"-1,0614",2020-04-19
2020-04-20,"-0,1901",2020-04-20
2020-04-21,"-2,2586999999999997",2020-04-21
2020-04-22,"-1,1627",2020-04-22
2020-04-23,"-0,17049999999999998",2020-04-23
2020-04-24,"0,0",2020-04-24
2020-04-25,"-0,296",2020-04-25
2020-04-26,"-0,5823999999999999",2020-04-26
2020-04-27,"0,04400000000000004",2020-04-27
2020-04-28,"0,4003",2020-04-28
2020-04-29,"-0,4802",2020-04-29
2020-04-30,"-0,27999999999999997",2020-04-30
2020-05-01,"-0,592",2020-05-01
2020-05-02,"-0,6598999999999999",2020-05-02
2020-05-03,"0,2062",2020-05-03
2020-05-04,"-1,9095",2020-05-04
2020-05-05,"-1,1187",2020-05-05
2020-05-06,"1,0088",2020-05-06
2020-05-07,"-0,7247999999999999",2020-05-07
2020-05-08,"-2,5492",2020-05-08
2020-05-09,"-1,3228",2020-05-09
2020-05-10,"-0,24439999999999998",2020-05-10
2020-05-11,"-0,2188",2020-05-11
2020-05-12,"-0,7282",2020-05-12
2020-05-13,"-0,3445",2020-05-13
2020-05-14,"-0,8383",2020-05-14
2020-05-15,"-0,7801999999999999",2020-05-15
2020-05-16,"-1,0243",2020-05-16
2020-05-17,"-1,0544",2020-05-17
2020-05-18,"-1,613",2020-05-18
2020-05-19,"-1,6941",2020-05-19
2020-05-20,"-0,8824",2020-05-20
2020-05-21,"-0,2479",2020-05-21
2020-05-22,"0,0898000000000001",2020-05-22
2020-05-23,"0,0",2020-05-23
2020-05-24,"-1,1281",2020-05-24
2020-05-25,"0,24540000000000006",2020-05-25
2020-05-26,"-0,5911",2020-05-26
2020-05-27,"0,0",2020-05-27
2020-05-28,"-0,135",2020-05-28
2020-05-29,"-0,592",2020-05-29
2020-05-30,"-0,7223",2020-05-30
2020-05-31,"0,0",2020-05-31
2020-06-01,"-0,592",2020-06-01
2020-06-02,"-0,8175999999999999",2020-06-02
2020-06-03,"-1,4096",2020-06-03
2020-06-04,"0,9035",2020-06-04
2020-06-05,"-0,296",2020-06-05
2020-06-06,"-0,26139999999999997",2020-06-06
2020-06-07,"-0,4724",2020-06-07
2020-06-08,"-2,2881",2020-06-08
2020-06-09,"0,5044",2020-06-09
2020-06-10,"-0,6553",2020-06-10
2020-06-11,"0,4588",2020-06-11
2020-06-12,"0,6062000000000001",2020-06-12
2020-06-13,"0,4939",2020-06-13
2020-06-14,"-0,804",2020-06-14
2020-06-15,"-1,1323999999999999",2020-06-15
2020-06-16,"0,3345",2020-06-16
2020-06-17,"0,0",2020-06-17
2020-06-18,"0,8911",2020-06-18
2020-06-19,"-1,4096",2020-06-19
2020-06-20,"0,007400000000000073",2020-06-20
2020-06-21,"-0,43829999999999997",2020-06-21
2020-06-22,"0,7536",2020-06-22
2020-06-23,"-0,7803",2020-06-23
2020-06-24,"-0,6344000000000001",2020-06-24
2020-06-25,"-0,9736",2020-06-25
2020-06-26,"-0,3595",2020-06-26
2020-06-27,"0,0",2020-06-27
2020-06-28,"0,0",2020-06-28
2020-06-29,"0,0",2020-06-29
2020-06-30,"0,0516",2020-06-30
2020-07-01,"0,0",2020-07-01
2020-07-02,"-0,11149999999999999",2020-07-02
2020-07-03,"-1,2187999999999999",2020-07-03
2020-07-04,"-1,1463",2020-07-04
2020-07-05,"-0,29449999999999993",2020-07-05
2020-07-06,"-0,5323",2020-07-06
2020-07-07,"-2,048",2020-07-07
2020-07-08,"-1,4526",2020-07-08
2020-07-09,"-0,8539999999999999",2020-07-09
2020-07-10,"0,2263",2020-07-10
2020-07-11,"0,0",2020-07-11
2020-07-12,"0,0",2020-07-12
2020-07-13,"0,7537",2020-07-13
2020-07-14,"-0,3111",2020-07-14
2020-07-15,"-1,5776",2020-07-15
2020-07-16,"-0,9510000000000001",2020-07-16
2020-07-17,"-0,012500000000000011",2020-07-17
2020-07-18,"-0,3595",2020-07-18
2020-07-19,"0,25",2020-07-19
2020-07-20,"0,0",2020-07-20
2020-07-21,"-1,4454",2020-07-21
2020-07-22,"0,06620000000000004",2020-07-22
2020-07-23,"-0,7003",2020-07-23
2020-07-24,"-0,17049999999999998",2020-07-24
2020-07-25,"-1,7414",2020-07-25
2020-07-26,"-0,6555",2020-07-26
2020-07-27,"-0,8653",2020-07-27
2020-07-28,"0,0",2020-07-28
2020-07-29,"-0,6247999999999999",2020-07-29
2020-07-30,"-0,592",2020-07-30
2020-07-31,"0,3321",2020-07-31
2020-08-01,"-0,1985",2020-08-01
2020-08-02,"-0,7892999999999999",2020-08-02
2020-08-03,"0,5204",2020-08-03
2020-08-04,"0,0",2020-08-04
2020-08-05,"-0,6236999999999999",2020-08-05
2020-08-06,"0,0",2020-08-06
2020-08-07,"0,0537",2020-08-07
2020-08-08,"0,12610000000000005",2020-08-08
2020-08-10,"-0,8879999999999999",2020-08-10
2020-08-11,"-0,296",2020-08-11
2020-08-12,"-0,9963",2020-08-12
2020-08-13,"-0,28029999999999994",2020-08-13
2020-08-14,"-1,1148",2020-08-14
2020-08-15,"-0,8879999999999999",2020-08-15
2020-08-16,"0,30770000000000003",2020-08-16
2020-08-17,"-0,9057999999999999",2020-08-17
2020-08-18,"0,0",2020-08-18
2020-08-19,"-0,8879999999999999",2020-08-19
2020-08-20,"-0,4184",2020-08-20
2020-08-21,"-0,1487",2020-08-21
2020-08-22,"-0,592",2020-08-22
2020-08-23,"-0,296",2020-08-23
2020-08-24,"0,23710000000000003",2020-08-24
2020-08-25,"-0,6946999999999999",2020-08-25
2020-08-26,"0,04400000000000004",2020-08-26
2020-08-27,"0,34",2020-08-27
2020-08-28,"-1,0840999999999998",2020-08-28
2020-08-29,"-0,296",2020-08-29
2020-08-30,"1,6757",2020-08-30
2020-08-31,"-1,8135000000000001",2020-08-31
2020-09-01,"-1,1148",2020-09-01
2020-09-02,"-1,4401",2020-09-02
2020-09-03,"0,06520000000000004",2020-09-03
2020-09-04,"0,08579999999999999",2020-09-04
