date,scores,date
2017-02-24,"0,1838",2017-02-24
2017-02-25,"0,0",2017-02-25
2017-02-27,"-0,19329999999999997",2017-02-27
2017-02-28,"0,25",2017-02-28
2017-03-01,"0,22580000000000006",2017-03-01
2017-03-02,"0,33230000000000004",2017-03-02
2017-03-03,"0,6193",2017-03-03
2017-03-04,"-0,296",2017-03-04
2017-03-05,"0,0",2017-03-05
2017-03-06,"0,2732",2017-03-06
2017-03-07,"0,808",2017-03-07
2017-03-08,"0,12340000000000001",2017-03-08
2017-03-09,"-0,9078999999999999",2017-03-09
2017-03-10,"0,007400000000000073",2017-03-10
2017-03-11,"-0,296",2017-03-11
2017-03-12,"0,2263",2017-03-12
2017-03-13,"0,4275",2017-03-13
2017-03-14,"-0,25199999999999995",2017-03-14
2017-03-15,"0,0",2017-03-15
2017-03-16,"-0,592",2017-03-16
2017-03-17,"0,0",2017-03-17
2017-03-18,"0,0",2017-03-18
2017-03-19,"0,2877",2017-03-19
2017-03-20,"0,0",2017-03-20
2017-03-21,"0,0",2017-03-21
2017-03-22,"-0,2123",2017-03-22
2017-03-23,"-0,15289999999999998",2017-03-23
2017-03-24,"0,0",2017-03-24
2017-03-25,"0,21070000000000005",2017-03-25
2017-03-26,"-0,8667",2017-03-26
2017-03-27,"0,31429999999999997",2017-03-27
2017-03-28,"0,0",2017-03-28
2017-03-29,"-0,8534",2017-03-29
2017-03-30,"-0,4019",2017-03-30
2017-03-31,"0,0",2017-03-31
2017-04-01,"-0,03359999999999996",2017-04-01
2017-04-03,"0,0",2017-04-03
2017-04-04,"-0,3182",2017-04-04
2017-04-05,"0,0",2017-04-05
2017-04-06,"0,0",2017-04-06
2017-04-07,"0,0",2017-04-07
2017-04-08,"1,2611999999999999",2017-04-08
2017-04-09,"0,0",2017-04-09
2017-04-11,"0,555",2017-04-11
2017-04-12,"-0,019499999999999962",2017-04-12
2017-04-13,"0,0",2017-04-13
2017-04-15,"0,0",2017-04-15
2017-04-16,"0,0",2017-04-16
2017-04-17,"-0,296",2017-04-17
2017-04-18,"0,0",2017-04-18
2017-04-19,"-1,0432",2017-04-19
2017-04-20,"-0,296",2017-04-20
2017-04-21,"-0,296",2017-04-21
2017-04-22,"0,0",2017-04-22
2017-04-23,"-0,6523",2017-04-23
2017-04-24,"-0,296",2017-04-24
2017-04-25,"-0,296",2017-04-25
2017-04-26,"-0,296",2017-04-26
2017-04-27,"0,4215",2017-04-27
2017-04-28,"-0,8943000000000001",2017-04-28
2017-04-29,"0,04400000000000004",2017-04-29
2017-04-30,"0,0",2017-04-30
2017-05-01,"0,0",2017-05-01
2017-05-02,"0,0",2017-05-02
2017-05-04,"-0,296",2017-05-04
2017-05-05,"0,0",2017-05-05
2017-05-06,"-0,8534",2017-05-06
2017-05-07,"0,0",2017-05-07
2017-05-08,"-0,296",2017-05-08
2017-05-09,"0,0",2017-05-09
2017-05-10,"-0,296",2017-05-10
2017-05-11,"0,0",2017-05-11
2017-05-12,"0,0",2017-05-12
2017-05-13,"0,0",2017-05-13
2017-05-14,"1,0107",2017-05-14
2017-05-15,"-0,11929999999999996",2017-05-15
2017-05-16,"-1,3097999999999999",2017-05-16
2017-05-17,"-0,7003",2017-05-17
2017-05-18,"-0,211",2017-05-18
2017-05-19,"0,34",2017-05-19
2017-05-22,"-1,5591",2017-05-22
2017-05-23,"0,0",2017-05-23
2017-05-24,"-0,3736",2017-05-24
2017-05-25,"0,0",2017-05-25
2017-05-26,"-0,7003",2017-05-26
2017-05-27,"-0,296",2017-05-27
2017-05-29,"-1,0992",2017-05-29
2017-05-30,"-0,296",2017-05-30
2017-05-31,"0,1628",2017-05-31
2017-06-01,"0,0",2017-06-01
2017-06-02,"0,0",2017-06-02
2017-06-03,"-0,4404",2017-06-03
2017-06-04,"-0,6204",2017-06-04
2017-06-05,"-0,296",2017-06-05
2017-06-06,"0,0",2017-06-06
2017-06-07,"0,5859",2017-06-07
2017-06-08,"0,0",2017-06-08
2017-06-09,"-1,258",2017-06-09
2017-06-10,"-0,3432",2017-06-10
2017-06-11,"-0,592",2017-06-11
2017-06-12,"0,0",2017-06-12
2017-06-13,"-0,592",2017-06-13
2017-06-14,"-0,9939999999999999",2017-06-14
2017-06-15,"0,4019",2017-06-15
2017-06-16,"-0,7003",2017-06-16
2017-06-17,"0,34",2017-06-17
2017-06-18,"0,7506",2017-06-18
2017-06-19,"0,0",2017-06-19
2017-06-20,"0,14440000000000003",2017-06-20
2017-06-21,"0,34",2017-06-21
2017-06-22,"0,0",2017-06-22
2017-06-23,"0,4961",2017-06-23
2017-06-24,"0,04319999999999996",2017-06-24
2017-06-25,"-0,11809999999999998",2017-06-25
2017-06-26,"0,0",2017-06-26
2017-06-27,"0,5719",2017-06-27
2017-06-28,"-0,296",2017-06-28
2017-06-29,"-0,11809999999999998",2017-06-29
2017-06-30,"-1,4454",2017-06-30
2017-07-01,"-0,592",2017-07-01
2017-07-02,"-0,11809999999999998",2017-07-02
2017-07-03,"0,0",2017-07-03
2017-07-04,"0,8957999999999999",2017-07-04
2017-07-05,"-0,296",2017-07-05
2017-07-06,"-0,296",2017-07-06
2017-07-07,"-0,296",2017-07-07
2017-07-08,"-0,5574",2017-07-08
2017-07-09,"0,0",2017-07-09
2017-07-10,"0,0",2017-07-10
2017-07-11,"0,0",2017-07-11
2017-07-12,"0,5267",2017-07-12
2017-07-13,"-0,6839",2017-07-13
2017-07-14,"-0,049699999999999966",2017-07-14
2017-07-15,"0,5719",2017-07-15
2017-07-16,"0,34",2017-07-16
2017-07-17,"0,0",2017-07-17
2017-07-18,"0,0",2017-07-18
2017-07-19,"0,0",2017-07-19
2017-07-20,"-0,9656",2017-07-20
2017-07-21,"0,0",2017-07-21
2017-07-22,"-1,1136",2017-07-22
2017-07-23,"0,0",2017-07-23
2017-07-24,"-0,41409999999999997",2017-07-24
2017-07-25,"0,0",2017-07-25
2017-07-26,"0,0",2017-07-26
2017-07-27,"-0,592",2017-07-27
2017-07-28,"-0,592",2017-07-28
2017-07-29,"-0,296",2017-07-29
2017-07-30,"0,0",2017-07-30
2017-07-31,"0,022199999999999998",2017-07-31
2017-08-01,"0,0",2017-08-01
2017-08-02,"-0,11809999999999998",2017-08-02
2017-08-03,"-0,6808",2017-08-03
2017-08-04,"-0,2584",2017-08-04
2017-08-05,"-0,1779",2017-08-05
2017-08-07,"-0,5574",2017-08-07
2017-08-08,"0,0",2017-08-08
2017-08-09,"0,5933",2017-08-09
2017-08-10,"-1,8755",2017-08-10
2017-08-11,"-0,296",2017-08-11
2017-08-12,"0,0",2017-08-12
2017-08-13,"-0,8879999999999999",2017-08-13
2017-08-14,"0,4655",2017-08-14
2017-08-15,"0,0",2017-08-15
2017-08-16,"-1,819",2017-08-16
2017-08-17,"-0,5645",2017-08-17
2017-08-18,"0,468",2017-08-18
2017-08-19,"0,1901",2017-08-19
2017-08-20,"0,0",2017-08-20
2017-08-21,"-0,7830999999999999",2017-08-21
2017-08-22,"-0,09129999999999996",2017-08-22
2017-08-23,"-0,7131000000000001",2017-08-23
2017-08-24,"-0,296",2017-08-24
2017-08-25,"1,0913",2017-08-25
2017-08-26,"0,0",2017-08-26
2017-08-27,"0,296",2017-08-27
2017-08-28,"0,08800000000000008",2017-08-28
2017-08-29,"0,0",2017-08-29
2017-08-30,"-0,8533999999999999",2017-08-30
2017-08-31,"0,0",2017-08-31
2017-09-01,"-1,0534",2017-09-01
2017-09-02,"0,34",2017-09-02
2017-09-03,"0,34",2017-09-03
2017-09-04,"-0,592",2017-09-04
2017-09-05,"-0,592",2017-09-05
2017-09-06,"0,04400000000000004",2017-09-06
2017-09-07,"0,04400000000000004",2017-09-07
2017-09-08,"-0,7003",2017-09-08
2017-09-09,"-1,8917",2017-09-09
2017-09-10,"-0,7712",2017-09-10
2017-09-11,"0,0",2017-09-11
2017-09-12,"0,0",2017-09-12
2017-09-13,"0,5423",2017-09-13
2017-09-14,"-0,296",2017-09-14
2017-09-15,"-0,9656",2017-09-15
2017-09-16,"0,0",2017-09-16
2017-09-18,"-0,8533999999999999",2017-09-18
2017-09-19,"-0,296",2017-09-19
2017-09-20,"-1,079",2017-09-20
2017-09-21,"-0,6179",2017-09-21
2017-09-22,"0,0",2017-09-22
2017-09-23,"-1,1136",2017-09-23
2017-09-24,"0,0",2017-09-24
2017-09-25,"-0,5355",2017-09-25
2017-09-26,"0,0",2017-09-26
2017-09-27,"-0,05379999999999999",2017-09-27
2017-09-28,"-0,5267",2017-09-28
2017-09-29,"-1,3594",2017-09-29
2017-09-30,"-0,296",2017-09-30
2017-10-02,"-4,5938",2017-10-02
2017-10-03,"-4,8431",2017-10-03
2017-10-04,"-1,7512999999999999",2017-10-04
2017-10-05,"0,5994",2017-10-05
2017-10-06,"-0,802",2017-10-06
2017-10-07,"0,3818",2017-10-07
2017-10-08,"0,4215",2017-10-08
2017-10-09,"0,021100000000000008",2017-10-09
2017-10-10,"0,0",2017-10-10
2017-10-11,"-0,296",2017-10-11
2017-10-12,"-0,6103",2017-10-12
2017-10-13,"-0,8158000000000001",2017-10-13
2017-10-14,"0,34",2017-10-14
2017-10-15,"0,04400000000000004",2017-10-15
2017-10-16,"-0,296",2017-10-16
2017-10-17,"-0,592",2017-10-17
2017-10-18,"0,0",2017-10-18
2017-10-19,"-1,6097000000000001",2017-10-19
2017-10-20,"0,0",2017-10-20
2017-10-21,"-0,9253999999999999",2017-10-21
2017-10-22,"0,644",2017-10-22
2017-10-23,"0,6299",2017-10-23
2017-10-24,"-0,5267",2017-10-24
2017-10-25,"-0,8533999999999999",2017-10-25
2017-10-26,"-0,296",2017-10-26
2017-10-27,"-0,7003",2017-10-27
2017-10-28,"-1,6189",2017-10-28
2017-10-29,"-0,296",2017-10-29
2017-10-30,"-0,296",2017-10-30
2017-10-31,"-0,3736",2017-10-31
2017-11-01,"0,0",2017-11-01
2017-11-02,"-0,6696",2017-11-02
2017-11-03,"-0,296",2017-11-03
2017-11-04,"-0,296",2017-11-04
2017-11-05,"0,0",2017-11-05
2017-11-06,"-0,022799999999999987",2017-11-06
2017-11-07,"0,22090000000000004",2017-11-07
2017-11-08,"-0,3595",2017-11-08
2017-11-09,"-1,098",2017-11-09
2017-11-10,"0,0",2017-11-10
2017-11-11,"-0,6755",2017-11-11
2017-11-12,"0,0",2017-11-12
2017-11-13,"-0,8105",2017-11-13
2017-11-14,"-0,7710999999999999",2017-11-14
2017-11-15,"-0,296",2017-11-15
2017-11-16,"-0,296",2017-11-16
2017-11-17,"0,5242",2017-11-17
2017-11-18,"0,0",2017-11-18
2017-11-19,"-0,6535",2017-11-19
2017-11-20,"-0,5267",2017-11-20
2017-11-21,"-1,1839",2017-11-21
2017-11-22,"0,0",2017-11-22
2017-11-23,"-0,5994",2017-11-23
2017-11-24,"0,0",2017-11-24
2017-11-25,"0,0",2017-11-25
2017-11-27,"0,0",2017-11-27
2017-11-28,"-0,17560000000000003",2017-11-28
2017-11-29,"0,0",2017-11-29
2017-11-30,"0,0",2017-11-30
2017-12-01,"-0,25199999999999995",2017-12-01
2017-12-02,"-0,296",2017-12-02
2017-12-03,"-0,6479",2017-12-03
2017-12-04,"-0,5267",2017-12-04
2017-12-05,"0,0772",2017-12-05
2017-12-06,"-0,39990000000000003",2017-12-06
2017-12-07,"-0,296",2017-12-07
2017-12-08,"-0,296",2017-12-08
2017-12-09,"-0,43199999999999994",2017-12-09
2017-12-11,"0,34",2017-12-11
2017-12-12,"-1,3691",2017-12-12
2017-12-13,"-0,5574",2017-12-13
2017-12-14,"-0,7622",2017-12-14
2017-12-15,"-0,296",2017-12-15
2017-12-16,"-0,8439999999999999",2017-12-16
2017-12-18,"-1,3064",2017-12-18
2017-12-19,"-0,5994",2017-12-19
2017-12-21,"-0,18159999999999993",2017-12-21
2017-12-22,"-0,211",2017-12-22
2017-12-23,"0,0",2017-12-23
2017-12-24,"0,12530000000000008",2017-12-24
2017-12-25,"0,0",2017-12-25
2017-12-26,"-0,7368999999999999",2017-12-26
2017-12-27,"0,0",2017-12-27
2017-12-28,"0,35569999999999996",2017-12-28
2017-12-29,"-0,592",2017-12-29
2017-12-30,"-0,5537",2017-12-30
2017-12-31,"-0,296",2017-12-31
2018-01-02,"-0,4098",2018-01-02
2018-01-03,"0,7139",2018-01-03
2018-01-04,"-0,9656",2018-01-04
2018-01-05,"-0,296",2018-01-05
2018-01-06,"-1,1377000000000002",2018-01-06
2018-01-07,"-1,3594",2018-01-07
2018-01-08,"-0,5267",2018-01-08
2018-01-09,"0,0",2018-01-09
2018-01-10,"-0,5267",2018-01-10
2018-01-11,"-0,592",2018-01-11
2018-01-12,"-0,3736",2018-01-12
2018-01-13,"-0,9490999999999998",2018-01-13
2018-01-14,"0,0",2018-01-14
2018-01-15,"0,0",2018-01-15
2018-01-16,"0,0",2018-01-16
2018-01-17,"-0,9963",2018-01-17
2018-01-18,"0,0",2018-01-18
2018-01-19,"-0,4574",2018-01-19
2018-01-20,"0,0",2018-01-20
2018-01-21,"-0,887",2018-01-21
2018-01-22,"0,6155",2018-01-22
2018-01-23,"-0,11809999999999998",2018-01-23
2018-01-24,"-1,2246",2018-01-24
2018-01-25,"0,4379",2018-01-25
2018-01-26,"-0,592",2018-01-26
2018-01-27,"-0,296",2018-01-27
2018-01-28,"-0,2731",2018-01-28
2018-01-29,"-0,296",2018-01-29
2018-01-30,"0,0",2018-01-30
2018-01-31,"0,022299999999999986",2018-01-31
2018-02-01,"0,0",2018-02-01
2018-02-02,"-1,1618",2018-02-02
2018-02-03,"-0,11299999999999993",2018-02-03
2018-02-04,"0,0",2018-02-04
2018-02-05,"-0,4843",2018-02-05
2018-02-06,"-1,2111",2018-02-06
2018-02-07,"0,4541",2018-02-07
2018-02-08,"-0,5479999999999999",2018-02-08
2018-02-09,"0,0",2018-02-09
2018-02-10,"0,1779",2018-02-10
2018-02-11,"-0,296",2018-02-11
2018-02-12,"0,1779",2018-02-12
2018-02-13,"0,0",2018-02-13
2018-02-14,"-0,9251999999999999",2018-02-14
2018-02-15,"-1,1812999999999998",2018-02-15
2018-02-16,"-1,8264",2018-02-16
2018-02-17,"0,0",2018-02-17
2018-02-18,"-0,6447999999999999",2018-02-18
2018-02-19,"0,0",2018-02-19
2018-02-20,"-0,7171",2018-02-20
2018-02-21,"-1,3482",2018-02-21
2018-02-22,"-0,5868",2018-02-22
2018-02-23,"0,3916",2018-02-23
2018-02-24,"-0,5267",2018-02-24
2018-02-25,"-1,3166",2018-02-25
2018-02-27,"0,34",2018-02-27
2018-02-28,"-0,296",2018-02-28
2018-03-01,"-0,8481",2018-03-01
2018-03-02,"-0,5707",2018-03-02
2018-03-03,"-0,296",2018-03-03
2018-03-04,"0,0",2018-03-04
2018-03-05,"-0,4926",2018-03-05
2018-03-06,"-0,296",2018-03-06
2018-03-07,"-0,8283",2018-03-07
2018-03-08,"0,2899",2018-03-08
2018-03-09,"0,25",2018-03-09
2018-03-10,"-0,296",2018-03-10
2018-03-11,"-0,4184",2018-03-11
2018-03-12,"-0,5267",2018-03-12
2018-03-13,"-0,019799999999999873",2018-03-13
2018-03-14,"-0,19079999999999997",2018-03-14
2018-03-15,"0,1779",2018-03-15
2018-03-16,"0,0",2018-03-16
2018-03-17,"-0,6696",2018-03-17
2018-03-18,"-0,296",2018-03-18
2018-03-19,"0,07070000000000004",2018-03-19
2018-03-20,"-0,5574",2018-03-20
2018-03-21,"0,09759999999999996",2018-03-21
2018-03-22,"-0,4871",2018-03-22
2018-03-23,"0,1043",2018-03-23
2018-03-24,"-0,36569999999999997",2018-03-24
2018-03-25,"0,0",2018-03-25
2018-03-26,"-0,296",2018-03-26
2018-03-27,"0,0",2018-03-27
2018-03-28,"-0,7906",2018-03-28
2018-03-29,"-0,14040000000000002",2018-03-29
2018-03-30,"-0,3879",2018-03-30
2018-03-31,"-0,296",2018-03-31
2018-04-01,"0,6891",2018-04-01
2018-04-02,"-0,296",2018-04-02
2018-04-03,"-0,296",2018-04-03
2018-04-04,"-0,296",2018-04-04
2018-04-05,"-0,592",2018-04-05
2018-04-06,"0,0",2018-04-06
2018-04-07,"-0,1027",2018-04-07
2018-04-08,"0,4215",2018-04-08
2018-04-09,"-0,592",2018-04-09
2018-04-10,"0,25",2018-04-10
2018-04-11,"-0,296",2018-04-11
2018-04-12,"-0,5441",2018-04-12
2018-04-13,"-0,19169999999999998",2018-04-13
2018-04-14,"0,0",2018-04-14
2018-04-15,"0,0",2018-04-15
2018-04-16,"0,0",2018-04-16
2018-04-17,"-0,7003",2018-04-17
2018-04-18,"0,1779",2018-04-18
2018-04-19,"1,1533",2018-04-19
2018-04-20,"0,0",2018-04-20
2018-04-21,"0,04400000000000004",2018-04-21
2018-04-22,"-0,296",2018-04-22
2018-04-23,"0,05920000000000003",2018-04-23
2018-04-24,"0,0",2018-04-24
2018-04-25,"-2,5965",2018-04-25
2018-04-26,"-2,9015",2018-04-26
2018-04-27,"-0,6808",2018-04-27
2018-04-28,"-0,296",2018-04-28
2018-04-29,"0,636",2018-04-29
2018-04-30,"-0,39749999999999996",2018-04-30
2018-05-01,"-0,5267",2018-05-01
2018-05-02,"-0,6555",2018-05-02
2018-05-03,"0,0",2018-05-03
2018-05-04,"0,0",2018-05-04
2018-05-05,"0,0",2018-05-05
2018-05-06,"-1,711",2018-05-06
2018-05-07,"0,0",2018-05-07
2018-05-08,"-0,48769999999999997",2018-05-08
2018-05-09,"-1,369",2018-05-09
2018-05-10,"-1,2054",2018-05-10
2018-05-11,"0,0",2018-05-11
2018-05-12,"-0,296",2018-05-12
2018-05-13,"-0,296",2018-05-13
2018-05-14,"0,7265",2018-05-14
2018-05-16,"-1,0949",2018-05-16
2018-05-17,"-0,15889999999999993",2018-05-17
2018-05-19,"-0,296",2018-05-19
2018-05-20,"1,472",2018-05-20
2018-05-21,"0,0727000000000001",2018-05-21
2018-05-22,"0,5994",2018-05-22
2018-05-23,"-0,9767999999999999",2018-05-23
2018-05-24,"-0,03359999999999996",2018-05-24
2018-05-25,"-0,2614",2018-05-25
2018-05-26,"-0,4871",2018-05-26
2018-05-27,"-0,1901",2018-05-27
2018-05-28,"0,0",2018-05-28
2018-05-29,"0,7059",2018-05-29
2018-05-30,"-0,296",2018-05-30
2018-05-31,"0,0",2018-05-31
2018-06-01,"-0,08350000000000002",2018-06-01
2018-06-02,"-0,296",2018-06-02
2018-06-03,"0,5994",2018-06-03
2018-06-04,"-1,5892999999999997",2018-06-04
2018-06-05,"0,04400000000000004",2018-06-05
2018-06-06,"-0,3595",2018-06-06
2018-06-07,"-0,6255999999999999",2018-06-07
2018-06-08,"0,2899",2018-06-08
2018-06-09,"0,0",2018-06-09
2018-06-10,"-0,5574",2018-06-10
2018-06-11,"-0,6016",2018-06-11
2018-06-12,"0,0",2018-06-12
2018-06-13,"0,0",2018-06-13
2018-06-14,"-0,1901",2018-06-14
2018-06-15,"-0,6776",2018-06-15
2018-06-16,"0,5985",2018-06-16
2018-06-17,"0,0",2018-06-17
2018-06-18,"-0,438",2018-06-18
2018-06-19,"0,6582",2018-06-19
2018-06-20,"-0,6739",2018-06-20
2018-06-21,"0,0",2018-06-21
2018-06-22,"0,5994",2018-06-22
2018-06-23,"-1,1749",2018-06-23
2018-06-24,"0,0",2018-06-24
2018-06-25,"-1,0127",2018-06-25
2018-06-26,"0,4588",2018-06-26
2018-06-27,"-1,7418",2018-06-27
2018-06-28,"0,4655",2018-06-28
2018-06-29,"-0,4939",2018-06-29
2018-06-30,"0,6514",2018-06-30
2018-07-01,"-0,296",2018-07-01
2018-07-02,"0,6207",2018-07-02
2018-07-03,"0,0",2018-07-03
2018-07-04,"0,0",2018-07-04
2018-07-05,"-1,7717999999999998",2018-07-05
2018-07-06,"-0,11809999999999998",2018-07-06
2018-07-07,"0,0",2018-07-07
2018-07-08,"0,6322",2018-07-08
2018-07-09,"-1,0840999999999998",2018-07-09
2018-07-10,"0,0",2018-07-10
2018-07-11,"-1,3155999999999999",2018-07-11
2018-07-12,"-1,8497000000000001",2018-07-12
2018-07-13,"-0,37439999999999996",2018-07-13
2018-07-14,"-0,3736",2018-07-14
2018-07-15,"0,0",2018-07-15
2018-07-16,"-0,296",2018-07-16
2018-07-17,"-0,296",2018-07-17
2018-07-18,"-0,296",2018-07-18
2018-07-19,"0,0",2018-07-19
2018-07-20,"-0,5155",2018-07-20
2018-07-21,"-0,5139",2018-07-21
2018-07-22,"0,0",2018-07-22
2018-07-23,"0,71",2018-07-23
2018-07-24,"0,6325999999999998",2018-07-24
2018-07-25,"0,0258",2018-07-25
2018-07-26,"0,0",2018-07-26
2018-07-27,"0,4019",2018-07-27
2018-07-28,"-0,5145",2018-07-28
2018-07-30,"-0,296",2018-07-30
2018-07-31,"-0,296",2018-07-31
2018-08-01,"0,0",2018-08-01
2018-08-02,"-0,6249",2018-08-02
2018-08-03,"-0,6523",2018-08-03
2018-08-04,"-0,8839999999999999",2018-08-04
2018-08-05,"0,0",2018-08-05
2018-08-06,"-1,0453999999999999",2018-08-06
2018-08-07,"0,09650000000000003",2018-08-07
2018-08-08,"-0,6103",2018-08-08
2018-08-09,"-0,8534",2018-08-09
2018-08-10,"0,4588",2018-08-10
2018-08-11,"-1,0985999999999998",2018-08-11
2018-08-12,"0,5423",2018-08-12
2018-08-13,"-0,5134",2018-08-13
2018-08-14,"-0,3736",2018-08-14
2018-08-15,"0,4019",2018-08-15
2018-08-16,"0,0",2018-08-16
2018-08-17,"0,0",2018-08-17
2018-08-18,"0,0516",2018-08-18
2018-08-19,"-0,9329000000000001",2018-08-19
2018-08-20,"-0,5267",2018-08-20
2018-08-21,"-0,296",2018-08-21
2018-08-22,"-0,8297",2018-08-22
2018-08-23,"-1,1433",2018-08-23
2018-08-24,"-2,0007",2018-08-24
2018-08-25,"-0,3736",2018-08-25
2018-08-26,"-1,0098",2018-08-26
2018-08-27,"0,34",2018-08-27
2018-08-28,"-0,592",2018-08-28
2018-08-29,"0,0",2018-08-29
2018-08-30,"0,0",2018-08-30
2018-08-31,"-0,5803",2018-08-31
2018-09-01,"-0,5737",2018-09-01
2018-09-02,"-0,3736",2018-09-02
2018-09-03,"-0,296",2018-09-03
2018-09-04,"0,34",2018-09-04
2018-09-05,"0,008500000000000008",2018-09-05
2018-09-06,"-1,0869",2018-09-06
2018-09-07,"-0,7143999999999999",2018-09-07
2018-09-08,"-1,4538",2018-09-08
2018-09-09,"0,0",2018-09-09
2018-09-10,"-1,5568",2018-09-10
2018-09-11,"-1,5",2018-09-11
2018-09-12,"-0,6013",2018-09-12
2018-09-13,"-0,911",2018-09-13
2018-09-14,"0,04400000000000004",2018-09-14
2018-09-15,"-0,296",2018-09-15
2018-09-16,"-0,6234999999999999",2018-09-16
2018-09-17,"-0,592",2018-09-17
2018-09-18,"-0,296",2018-09-18
2018-09-19,"-0,296",2018-09-19
2018-09-20,"0,5423",2018-09-20
2018-09-21,"0,0",2018-09-21
2018-09-22,"-0,296",2018-09-22
2018-09-23,"-1,1094",2018-09-23
2018-09-24,"-0,8533999999999999",2018-09-24
2018-09-25,"-0,592",2018-09-25
2018-09-26,"0,04400000000000004",2018-09-26
2018-09-27,"-0,5267",2018-09-27
2018-09-28,"0,23880000000000007",2018-09-28
2018-09-29,"-0,01539999999999997",2018-09-29
2018-09-30,"-0,49439999999999995",2018-09-30
2018-10-01,"-1,0598",2018-10-01
2018-10-02,"0,0",2018-10-02
2018-10-03,"-0,296",2018-10-03
2018-10-04,"-0,3313",2018-10-04
2018-10-05,"-0,296",2018-10-05
2018-10-06,"0,04400000000000004",2018-10-06
2018-10-07,"0,0",2018-10-07
2018-10-08,"-0,5574",2018-10-08
2018-10-10,"0,4139",2018-10-10
2018-10-11,"1,0535999999999999",2018-10-11
2018-10-12,"-0,8533999999999999",2018-10-12
2018-10-13,"-2,0497",2018-10-13
2018-10-14,"-0,296",2018-10-14
2018-10-15,"0,0",2018-10-15
2018-10-16,"-0,4466",2018-10-16
2018-10-17,"0,10820000000000002",2018-10-17
2018-10-18,"-0,592",2018-10-18
2018-10-19,"-0,296",2018-10-19
2018-10-20,"-0,12939999999999996",2018-10-20
2018-10-22,"-1,3494",2018-10-22
2018-10-23,"-2,5530999999999997",2018-10-23
2018-10-24,"0,4019",2018-10-24
2018-10-25,"-1,3279",2018-10-25
2018-10-26,"0,0",2018-10-26
2018-10-27,"-0,296",2018-10-27
2018-10-28,"0,0",2018-10-28
2018-10-29,"-2,3161",2018-10-29
2018-10-30,"-0,8081999999999999",2018-10-30
2018-10-31,"0,7857000000000001",2018-10-31
2018-11-01,"-0,4184",2018-11-01
2018-11-02,"0,34",2018-11-02
2018-11-03,"-0,5027",2018-11-03
2018-11-04,"-0,7143999999999999",2018-11-04
2018-11-05,"-0,296",2018-11-05
2018-11-06,"0,0",2018-11-06
2018-11-07,"0,34",2018-11-07
2018-11-08,"-1,428",2018-11-08
2018-11-09,"-1,0811",2018-11-09
2018-11-10,"0,6209",2018-11-10
2018-11-12,"0,0",2018-11-12
2018-11-13,"-0,802",2018-11-13
2018-11-14,"-0,5691999999999999",2018-11-14
2018-11-15,"-0,3603",2018-11-15
2018-11-16,"-1,9576",2018-11-16
2018-11-17,"-0,2964",2018-11-17
2018-11-18,"-0,8481",2018-11-18
2018-11-20,"0,47710000000000014",2018-11-20
2018-11-21,"-0,296",2018-11-21
2018-11-22,"-1,5230000000000001",2018-11-22
2018-11-23,"-0,4019",2018-11-23
2018-11-24,"0,0040999999999999925",2018-11-24
2018-11-25,"-0,4184",2018-11-25
2018-11-26,"0,0",2018-11-26
2018-11-27,"-0,8227",2018-11-27
